# line index 1 : total data 수, line index 3부터 data
총 3052개
000id|content
02273|오랜만에 친구만나서 온 제일회관~~ 더운여름에 너무너무 시원하고 맛있는 안주와 소주한잔하기 좋은곳 연탄구이에서 닭발이링 목살 시켰는데 일단 넘 맛있고 7시이전이라 닭껍질까지 서비스~~ 최고지용 친구랑 맛있게 한잔 하고 서비스도 넘넘 친절하고 좋아용~~ 남편도 친구들이랑 자주온다는데 나도 자주와야겠당^^
02274|음식 양이 정말 많고 다 너무 맛있어요!! 단체 모임하러 왔는데 장소도 크고 깨끗해서 다들 만족하면서 먹었습니다! 인계동 오시면 술집으로 추천드려요!! 정말 맛있어요!! 특히 전이랑 간장치킨이 미쳤어요,,
02275|목살 맛집이예요! 돼지목살 시켰는데 고기가 완전 부드럽고 맛있어요 맥주 한모금 마시고 고기 먹으면 최고입니다ㅎㅎㅎ 감자전도 완전 바삭하고 식감이 좋아요! 안주가 다맛있어요~ 분위기도 좋고 자리 넓어서 쾌적해요! 다음에 또 올께요!!!
02276|메뉴도 다양하고 맛있습니다!!! 닭껍질튀김이 진짜 바삭 환상…크러쉬 생맥주 먹었는데 병보다 생맥주가 더 맛있네요!!매장도 깔끔하고 직원분들도 친절하고 좋아요!! 재방문의사있습니다!!
02277|음식도 맛있고 분위기도 좋고 가성비가 좋아요!!
02278|닭껍질서비스도 메뉴 하나 양 그대로 주시고, 육회 너무 맛있어요ㅠㅠㅠ 진짜 알바생들듀 너무 친절하고 분위기도 너무 좋아서 데이트하러 또 오고싶은곳!!!
02279|분위기가 좋고 음식도 맛있어요 단체 회식으로도 좋은 것 같아요~! 인계동 술집으로 추천해요
02280|맛있어용 친절하고. 인테리어두 이뻐요!!
02281|분위기가 너무 좋아서 들어왔는데, 음식도 맛있고 자리도 넓고 좋아요ㅎㅎ 매콤 닭껍질이랑 육회 궁합이 최고
02282|안주존맛 분위기도좋고 맘에들어잉
02283|닭매운탕 정말 맛있네요 달달한 느낌의 첫 맛에서 진짜 매운탕 느낌의 뒷 맛까지 취향 저격이라 잘 먹었어요
02284|강릉 엄지네꼬막비빔밥보다 훨씬 맛있었어요 맛도리안주가득한 인계동술집 제일회관인계직영점 번창하시길 바랍니다
02285|전 맛있어요~ 안주 맛있네요 기린 생맥 너무 맛있어요 여기 맛집 인정
02286|김치전 하구 곱창 시켰는데 다 너무 맛있어요 !!  매장도 너무 이쁘고 청결하고 다들 넘 친절하십니다  엄청 조용하지 않지만 노래 선곡 좋고 얘기 나누면서  맛있는 안주 먹고 대화 나누기 좋은곳 입니다   다음에 또 오고 싶어여
02287|인계동 진짜 맛집 찾음!!! 안주들이 다 맛있고, 생맥도 맛있는 곳ㅎㅎ
02288|매장도 넓고 가성비도 좋아요~~ 직원분들도 친절하시고 모임장소로도 좋은것 같아용~!! 추천합니당^-^
02289|친구들끼리 놀러오기 항상 좋아요 추가로 시킨 무뼈 닭발도 맛있고 안주들 다 맛있어요 인계동 어디갈까싶을 때 제일회관와요
02290|좋은 분위기 맛있는 안주..이쁜여자친구…좋습니다:)
02291|분위기도 너무 좋고 노래선곡 맘에들어요 힛
02292|너무 맛있습니다 :) 직원분들도 너무 친절해요!
02293|육회랑 대창전골 먹었는데 다 맛있어요!! 분위기도 좋고 친절하십니당ㅎㅎ 제일 회관 최고!!!
02294|저녁 뭐 먹을지 고민하다가 들어온 곳인데 너무 맛있어요ㅠㅠ 된장술밥 양 많고 얼큰해서 너무 좋고 목살구이 불향이 진해서 너무 맛있어요! 디자트까지 있어서 완전 좋아요!
02295|안주도 너무 맛있고 특히 닭발이 맛있어요 분위기도 좋고  남자친구랑 데이트 하기 너무 좋은거 같아요 사장님도  친철하시고 인계동 오면 꼭 한번 들리셨으면 좋겠어용 ㅎㅎ
02296|넘넘 맛있어요 친구들이랑 모임하기도 좋고 직원분들도 친절하세요!! 단체모임하기 좋습니다 음식도 맛있어요 추천합니다~
02297|핫하다는 제일회관!! 처음 방문했는데 안주다양하고 맛도 있고 친절하시고 인테리어도 굿 너무 즐거운 시간을 보냈네요~ 또 방문의사 있어여
02298|직원분들도 너무 친절하시고 무엇보다 안주가 너무너무 가성비이면서 맛있어요!!!  앞으로 자주 방문할 것 같은 술집 제일회관!!! &gt;&lt; 
02299|여기 너무 좋아요!^^ 다음에 또 올게요~^^
02300|처음 와봤는데 메뉴가 다양하고 술도 다양해서 데이트하기 좋았습니다 -! 인테리어도 마음에 들어요 ㅎㅎ 다음번에도 방문하겠습니다 !  안주도 맛있고 직원분들도 친절하세용 ㅎㅎ!!
02301|맛있어 보이는 메뉴가 많아 다양하게 시켜보았는데 다 맛있었어요 :) 친절하고 편한 분위기에 잘 먹고 갑니다~
02302|음식 가성비 좋고 맛있습니다
02303|무뼈닭발 육전 맛있어요~ 직화 닭발인데도 냄새가 안나고 육전 스타일이 신선하네요! 쑥갓향이 너무 좋아서 한식주점 좋아하시는 분들이라면 추천합니다!!! 그리고 무료로 “말렌카” 도 주십니다.........!!!카페잘알 헤쳐모여요
02304|오늘은 닭볶음탕 먹어봤는데 맛있었어요
02305|분위기가 좋아서 술이 잘 들어가네요~~ 음식도 맛있고 데이트 코스로 추천합니다~~!!
02306|너무 맛있어요 분위기도 좋아요  매뉴도 다양해요
02307|분위기가 좋고 음식이 맛있습니다 담에 또 올게요
02308|맛보기 사시미랑 닭발이랑 시켰는데 너무 맛있엇어요 양배추도 기본안주로 나오는데 맛있어서4번이나 리필 했어여,, 분위기랑 다 너무 좋고 직원들 다 너무 친절하셔용
02309|진짜 너무 맛있어서 먹는 거에 정신 팔려 메뉴 사진을 못 찍었어요 ㅠㅁㅠ 연탄구이 진짜 맛있고요 맥주 기계도 관리 엄청 잘 하시는지 시원한 건 물론이고 진짜 깔끔해요 육회도 그냥 접시에 나오는 게 아니라 플레이팅에 진심이신지 드라이아이스도 같이 나오는데 진짜 보는 맛 먹는 맛 다 완벽해요 ㅠㅠ 직원분들 다 잘생기셨는데 외모만 완벽한 게 아니라 친절까지 하셔서 너무 좋았어요 ദ്ദിᐢ._.ᐢ₎ 다음에 인계동 오면 여기 또 와서 메뉴 왕창 먹을 거예요
02310|인계동 돌아다니다가 한식주점 이라길래 한 번 들어와봤는데 인태리어도 맛도 분위기도 다 너무 좋아요 맛있는데 직원분들도 서비스 너무 좋으세요 
02311|오랜만에 와도 맛있고 분위기 좋아용
02312|직원분들이 매우 친절하시고 안주가 매우 맛있습니다! 가게 분위기도 너무 좋아서 연인이나 친구끼리 오기 좋아요
02313|분위기 좋아서 한번 더 오고싶은 곳이에용 여러 술 집 보다가 외관부터 좋아보여서 들어왔어용 많이들 오세용~~
02314|매장도 넓고 분위기도 좋고 일단 안주가 너무 맛있어요 
02315|모임하려고 2차로 방문해봤는데, 오 인계동에 가성비 좋은 곳이 있다니!!! 가성비 좋은 술집이예요!!  그리고 김치전이랑 닭껍질이 진짜 맛있어요!! 직원분들도 친절하고 술 종류도 다양해요~
02316|인계동 맛집 중 하나 서비스까지 너무 감동  웨이팅 있는거같아서 가려는데 직원분이 문밖으로 나오셔서 불러주셨오요 직원분들도 너무 친절하셔서  기분좋게 먹구갑니당 또올게얌
02317|여기는 진짜 식당하셔야해여....이렇게 불맛 맛잇게내는곳은 첨봐쓰여!!! 간단하게 한잔하려고 들어간곳이 안주맛집일줄이야 알곱창 쫄깃탱길하니 맵달해서 맛잇고 닭가슴연골은 연골부분이 꼬독해서 오돌뼈도 못먹는 저도 넘 맛잇게 먹엇어용!! 분위기도좋구 노래도좋고 안주 다 뿌시러 와야겠습ㄴㅣ댜
02318|인계동 대표 술집 친구들끼리와서 분위기 좋은 곳에서 신나게 놀구가용&gt;,&lt; 안주도 넘 맛있어요 ㅎㅎ 특히 우삼겹떡볶이!
02319|형님들과 왔는데 너무 맛있고 좋았습니다! 서비스와 맛 모두 챙겨가세요 :)
02320|친구들이랑 왔는데 아홉 명까지 수용해 주시고 친절하게 응대 해 주셨다고 너무 감사했습니다! 작년에 오고 오랜만에 온 건데 오늘도 기분 좋게 먹다가 가요 여기는 올때마다 항상 친절 하셔가지고 너무 좋아요! 안주도 되게 맛있습니다!
02321|육회랑 닭다리살 주문했는데 육회가 일단 방금 잡아온거처럼 싱싱하고 쫄깃쫄깃했어요!! 닭다리살 구이는 크기도 큼직하고 퍽퍽하지않아 좋았어요! 데이트 장소로 분위기 노래 매장 인테리어도 완벽!! 추천해요ㅎ
02322|고기랑 짜파게티 조합이 진짜 미쳤어요 다음에 수원 놀러오면 또 데이트 오겠슴다
02323|맛있어요! 분위기도좋고 인테리어도이쁘고 대화하기 너무좋아요
02324|대창전골이 약간 된장 맛이 나서 신기했는데 넘 맛있었어요! 평일에 방문해서 바로 들어갈 수 있었고 적당히 시끌벅적해서 대화하기도 좋았습니당
02325|맛도리고 메뉴도 알차요~~~ 또 오려고요! 추천드립니다
02326|오고 싶어서 왔는데 너무 맛있네요!! 또 오겠습니다!!!
02327|오징어김치전이랑 닭발이랑 이것저것 먹었는데 안주가 너무 맛있어요  담에 또 올게용 !
02328|음식두 맛있구 스크린도 크고 너무 좋아용  다음에 단체루 와서 안주 여러개 시켜보고 싶어여!!
02329|닭발이랑 알곱창 다 너무 맛있었구 서비스로 주신 닭껍질구이도 너무 맛있게 잘먹었습니당!!!! 술이 술술 들어가여 ㅎㅎ 분위기도 넘 좋아서 데이트 하기두 좋음....  직원분도 친절하셔서 좋았어용 &gt;&lt;
02330|완전 넓고 엄청 깨끗해요 음식도 엄청 맛있어요
02331|맛있어용~~~  진짜 주말이라 자리 없을 줄 알았는데 다행히 자리 있어서 바로 들어가서 먹었어요 생맥주도 1+1 너무 좋고 음식들도 하나같이 맛있어요
02332|칭구 츄천으로 온 술집인데 케이크랑 빙수가 있다는게 너무 좋았고 내부도 시원하고 깨끗했아여 안주들더 너무 맛있었습니더~~~ 다음엔 케이크 먹으러 방문할게여
02333|진짜 존맛이에요 수원 인계동 올때마다 들립니다.
02334|전에 왔을때 자리 없어서 못왔는데 오늘 드디어 와보네요 !! 안주맛집 인정입니두 
02335|가게 예쁘고 안주도 맛있습니다
02336|맛있었어요 메뉴 다양하게 시켰는데 다 맛있네용
02337|비싸지 않은 가격에  맛은 기대이상이에요! 
02338|분위기 너무 좋고 안주도 맛있아요 그리고 직원분들도 왕친절!
02339|음식이 다 맛있어요! 직원분들도 친절합니당~
02340|분위기도 좋고 노래도 넘 좋아오! 직원들두 친절하시구 사람도 많이 오네요..핫플임 너무 밝지 않아서 ㄱㅊ고 안주도 여러 종류 있어서 선택지가 많아서 좋아요 사시미 먹으러 왔는데 다른 메뉴들도 궁금해지네용
02341|토마토수제비랑 닭껍질교자 완전 맛있어요! 하이볼도 상큼하고 직원분들도 친절하세요~~
02342|요즘 우니에 미쳐있는 나.. 제일회관에 팔길래 바로 달려옴!!   오늘 날씨 개욕나오던데 가게 들어가자마자 극락  에어컨 빵빵;; 무슨 술집에서 케이크를 팜? ㅈㄴ 우니에 새로살구 달달허이 꿀떡꿀떡 들어감;;  ㅁㅊ 술보다 밥먹으러옴 ㅋㅋㅋㅋ  ㅈㄴ 갠춘함  둘이서도 단체도 누구 술 살때도 기분 좋을듯;: 
02343|음식 맛있어요~~ 인테리어 깔끔하구  약간 시끄러운거 빼고 좋아요
02344|한우대창전골 너무 맛있어요!!!그리고 진짜 음악맛집ㅠㅠ추천합니당
02345|축구 보려고 맥주한잔 하러 나왔는데 음식도 굉장히 다양하고 분위기도 정말 좋아요 많이들 방문하세요!
02346|남자 셋이서 메뉴 6개 먹었습니다 차돌이 지립니다
02347|회식 하기 너무 좋고 음식도 다양하고 넘맛있어요  조금씩 다양한 음식 먹고 싶으신 분들에게 강추
02348|분위기 좋고 안주 완전 맛집!!
02349|리뷰가 너무 좋아서 방문했는데 진짜 찐 후기 맛집이었습니다 ! 된장술밥이랑 무뼈닭발 구이 시켰는데 진심으로 인생 된장술밥 .. 밀키트로 팔면 사고싶을정도입니다. 된장술밥에 소주 그냥 다 부수실 수 있습니다 !!!!!!! 다른 안주도 다양하고 맛있어보이는게 너무 많아서 다 먹어보러 재방문 할 예정
02350|분위기 맛집!! 2차,3차로 오기좋은 술집 같아용 안주 가격도 가성비 좋고 쾌적하고 깨끗해요
02351|분위기 좋고 안주들이 일품입니다. 신선도 굿!! 연탄구이 굿!!
02352|매장도 넓고 저렴해서 여러가지 맛볼 수 있어요 ! 대창 양 많고 닭발 닭껍질도 먹었는데 맛있어요!!!
02353|몇 번째 또또또또온집인지도 모를만큼 존맛탱!!! 직원분들도 친절하시고 음식까쥐 갓벽
02354|인계동에서 맛나는 술집이에요 !!  항상 잘먹고 너무 맛나요
02355|분위기도 너무 좋고 사진도 잘나오고 음식도 너무 맛있어요~ 
02356|분위기가 너무 좋은 안주맛집이에요!! :)
02357|안주도 맛있구 분위기도 넘 좋아용~~
02358|매장 온도도 딱 좋고  너무 시끄럽지도 않고 의자도 너무 편해요 음식도 맛있고 직원분들도 다 친절하셔요 친구들이랑 분위기 좋게 먹고 갑니다 메뉴도 다양하고 청결해서 기분이 너무 좋았던 만남이었어요
02359|직원분들도 다 너무 예쁘고 친절하고 가게도 넓고 쾌적해요!! 가성비 좋은거 같아요
02360|처음왔는데 완전 조아용 맛보기육사시미 양도 많고 최고에용 굿굿
02361|음식들 맛이 전문점같이 끝내줍니다 오랜만에 맛있는 음식에 술한잔 했네요 성업하세요~^^
02362|음식도 맛있고 분위기도 너무 좋아요 커플이든 회식이든 다 너무 너무 잘 어울릴거같아요
02363|와우~~~~ 죽여주는 분위기!! 단체모임 장소로 강추합니다~~~~ 안주도 다양하고 저렴한 가격 너무 좋네요 서비스도 최고 최고~!~!~!
02364|너무 마싯습니다 ㅎㅎㅎㅎ 재밌어요
02365|술밥에 닭발, 돼지소금구이 시켜 먹었어요 불맛이 진짜 좋고, 술밥에 술마시면 무한일거같네요 또 오고싶어요
02366|안주가 맛있어요^^
02367|전골은 매콤하게 맛있고 특히 닭가슴연골이 정말 맛있어요!!
02368|음식이 너무 맛있고, 분위기가 너무 좋아요~
02369|육회에 감태주는 곳 많지 않은데 고기질도 너무 좋고 다들 친절하셔서 넘 좋아요!!! 자리 간격도 널도 쾌적해서 자주와용
02370|토마토수제비 메뉴 보자마자 친구들 불러모아서 고고^^ 생각보다 너무 작아서 깜놀했지만 국물이 넘 맛있네요 물 맛집 인정
02371|직원이 맛있고 안주가 친절해요
02372|저번에 왔었을때 기억이 좋아서 재방문 해봤는데 인계동에선 제일회관 만큼 가성비 좋고 직원분들 까지 친절한 술집은 찾기 힘든거 같아요 인계동 놀러오시면 제일회관 꼭 한번 가보셨으면 좋겠어요 저만 알고있기 아까운 술집입니다!!
02373|음식이맛있고 직원분들이 친절합니다!!!
02374|불맛 제대로 너무 맛있어요 ~~  다음 방문의사도 100000000% 번창하세요~~
02375|맛있게 친구랑 먹었습니다!! ㅎㅎ 하이볼 간단하게 한 잔하기 너무 좋은 것 같아요!!!
02376|분위기도 너무 좋고 음식도 다 맛있어요!!
02377|가성비가 좋고 넘 맛있어요! 다음에 또 방문할게요!! 오징어 김치전 진짜 맛있어용
02378|너무 허겁지겁 먹었어서 음식 사진을 못찍었네요  .. 오면 후회 안하실거예요 !!
02379|가성비 좋고 음식도 너무 맛있어여
02380|진짜 음식 너무 맛있고 다음에도 또 올예정 리뷰 서비스도 미쳤습니다
02381|직원분들 친절하시고. 음식 분위기 전부 좋습니다.
02382|직원분들 친절하시고 갓성비오짐 개맛있삼 메뉴도 술도둑뿐들임
02383|깔끔하고 맛있게 먹었네요. 근데 닭발은 조금만 더맵고 조금만 덜 달면 제취향일듯요~그래도 맛나용~
02384|오늘 친구덕분에 처음와봤는데 맛있었어요!! 호랑이 막걸리 진짜 맛있습니다!
02385|육회 너무 맛있어요 안주도 빨리나오고 직원분들도 너무 친절하셔서 좋습니다
02386|분위기도 좋고, 직원분들이 친절하세요 감자전은 존맛!
02387|완전 맛있고 분위기 진짜 좋아요!! 인계동 핫하다고 해서 소문만들었는데 넘 재밌고 맛있게 먹고 갑니당!!
02388|분위기도 좋고 가성비 최고입니다!!
02389|제일회관 처음 방문하는대 음식이 너무 맛있어서 깜짝 놀랏어요 연탄구이 닭껍질구이 진짜 강추합니다 
02390|아 너무 맛있어요 노래도 좋고 적당히 시끄러워서 좋아요
02391|수원와서 처음 온 술집인데, 수원오면 또 오고싶어요!! 음식도 정말 맛있어요!~
02392|매장 분위기가 너무 좋아요! 오픈 주방도 깔끔하고 음식도 다양합니다 
02393|지나가다 들렸는데 분위기도 너뮤 좋고 맛도 있고 사진 찍기도 너무 좋더라구요~~ 재방문의사 x 100~!~!~!
02394|음식은 다 먹어버려서 사진이 없고 급하게 인테리어 사진만 올립니다. 직원분들도 너무 친절해서 먹으면서 웃고만 있어서 배가 아프네요. 안주는 가성비도 좋고 맛도 좋으니 두 마리 토끼를 한번에 잡아버렸네요 종종 들릴 것 같습니다. 아 맞다, 참고로 직원분들 잘생겼더라고요
02395|오랜만에 방문 햇는데 맛잇어용
02396|음식 정말 다 너무 맛있게 잘 먹었어욤  다음에 인계동 오면 또 방문하도록 하겠습니당 ㅜㅜ 
02397|오랜만에 인계동에 오니 많이 바뀌었지만 역시 맛있는 안주는 제일회관이라 또 오게되었네요 ◡̈
02398|하이볼이 맛있어요 차돌짜파게티 추천
02399|대창전골 맛있었어요! 그리고 여기는 연탄구이가 특히 괜찮았던 것 같아요 가격도 그렇고 분위기도 넘 좋아용 
02400|안주 퀄리티가 너무 좋고 분위기 좋아서 데이트하기 딱이에여! 재방문 할 예정입니다!!
02401|바삭한 전 되게 좋아하는데, 김치전 되게 바삭하고 맛있어요! 짜파게티도 약간 트러플향 은은하게 나서 맛있었어요~ 술도 맛있게 마시고 갑니다:)
02402|사람이 엄청 많아서 궁금해서 들어갔어요 ㅎㅎ 특이한 메뉴도 있고 술도 종류가 엄청 다양해요 안주도 다 맛있습니당 ㅋㅋㅋ 또 오고싶어요!!!
02403|전체적으로 안주가 다른 주점과는 차별적인 모습을 보여서 새로운 안주를 원한다면 추천드립니다. 술 종류도 다양해서 소주 싫어하는 사람도 가볍게 올 수 있습니다
02404|사람 엄청 많았는데 운 좋게 대기도 없이 입장했습니다!! 안주도 너무 맛있고 플리도 좋네요!! 다음에 또 올겁니다
02405|음식이 너무 맛있고 인테리어도 깔끔하니 직원분들도 굉장히 친절해요!! 재방문 의사 100프로 입니다
02406|안주가 엄청 다양하고 맛도 좋았어요 ! 일하시는 분들도 다 친절하시고 이쁘고 잘생겼어요
02407|버터갈릭감자 튀김 맛있고요 숯불구이들이 불량이 나서 다 맛있었던거 같아요 노래가 커서 좋아요 조명이 이뻐서 좋았어요 친구나 데이트로 오시면 좋을거 같아요!
02408|안주 맛집 !!!!!!  배불를때 가볍게 먹기 좋은 안주 많아서 좋아요 $_&gt; 제일회관 짱 !!
02409|믿고 가는 제일관 안주 저렴하고 퀄리티가 좋습니다!!! 직원 분들도 친절해요!!!
02410|인계동 술먹으러 오면 꼭 들리는 곳이에오 ㅎㅎㅎ 1 차 안주로도 좋고 배부를때 와서 2 차로 와도 안주 너무 좋아요 ㅎㅅㅎ 알바생님들도 너무너무 친절합니당 ㅎㅎ
02411|매장이 넓고 깨끗해서 좋고 음식도 너무 맛있어요!
02412|무뼈닭발이랑 닭똥집 시켰는데 양도많고 진짜 너무너무너무 맛이어요 강추!!! 분위기도 데이트 대화하기 좋아요 단골하고싶어요
02413|음식도 맛있고 분위기 너무 좋아요~!
02414|짜파게티 진짜 맛있어서 또 방문함...
02415|인계동 최고 데이트 술집!!!  대학생인데 가성비 술집 찾다가 분위기도 좋고 고급져서왔어요 인계동 술집 마니갔는데 여기가  맛도있고 너무이쁘고 진짜 인테리어가 강남 이쁜술집 뺨쳐요 이런곳에서 살고싶다 라는 생각이드네요 데이트하는데 기분도 분위기도  너무좋습니다 지금도 남자친구랑 와 여기는 인계동오면 꼭 한번 더 오자 이러고있습ㄴ당ㅋㅋㅋ 정말 데이트하기 너무좋슴다 ㅎㅎ 헤허 
02416|맛있어요. 분위기도 좋고, 직원분들이 너무 친절해요!
02417|너무 깔끔한 분위기에 맛도 있어요! 노래도 좋고 ~ 분위기도 너무너무 좋아요 ! 너무 친절하셔요!
02418|매장이 넓고 층고가 높아서 사람이 많아도 이야기하기도 좋고 노래도 적당한 크기로 나와서 재밌는 분위기에 이야기하기도 신나게 놀기도 좋아요! 생맥주 1+1이벤트도 굿굿! 음식도 맛있어요 가성비도 좋아용!
02419|음식이 맛있고 분위기가 즣아요
02420|안주 종류도 다양하고 술도 맛있어요 !  매장이 넓어서 웨이팅도 별로안하구 직원분들도 친절해요!
02421|크러쉬 생맥주 1+1 할인중이라 가성비 최고 된장술밥 소고기 육전도 너무 맛있고 특히 불향 가득 닭목살 숯불구이도 존맛탱이에요
02422|안주가 너무 맛있고 직원분들 친절해서 좋아용
02423|진짜 너ㅓㅓㅓㅓ무 맛있는데 케이크가 말도 안되게 맛있어요 꼭 드샤보세욘ㅎㅎㅑ
02424|남자 친구랑 왔는데 분위기도 너무 좋고 안주도 맛있어요 1차로 왔는데 벌써 소주 3병 먹었습니당:)
02425|안주가 너뮤 맛있어요 김치전 추천합니다~~ 다음에 또 방문하겠습니다
02426|안주 진짜 맛있고 술도 종류만ㅎ아요 인테리어도 멋지구 재방문 할 것 같아용 ㅎㅎ
02427|축구 보기 넘 좋아요ㅎㅎ 음식도 너무 예쁘고 맛있게 나와요!! 또 오겠습니다
02428|분위기 좋고 맛도 좋네요 이런곳 찾고 있었는데 너무 좋아요~~~^^^
02429|지인추천으로 왔는데 육회랑  한우너무 맛있었어요 ㅎㅎ 다음에도 또올거같아요!
02430|분위기도 좋고 맛도 좋아요 인계동에 이런 곳이 있었다니!!! 최고네여
02431|아니 일단 안주가 너무 싸고 맛있어요 ,,, 직원분들도 친절하시고 인테리어도 이쁘네요 다음에 또 오겠숩니다:)
02432|분위기도 좋고 안주도 예쁘고 맛있게 잘 나와용
02433|팥빙수 맛있고 직원분들 친절하고 좋아요
02434|안주가 가성비 좋고 다 맛있어요~~~
02435|짜파게티 진짜 맛있음........... 10개 시켜요 진짜루
02436|너무 맛있어요!!
02437|육회가 냉동이 아니어서 너무 맛있고 무뼈 닭발도 연탄 향으로 불맛이 베어있어서 진짜 맛있어요!! 마요네즈랑 매운양념 소스랑도 잘 어울랴서 잘 먹었습니다!! 술 종류도 정말 많아서 좋은것 같아요!!
02438|꼬막비빔밥 개꿀맛!!!!! 고소한 참기름 향이 많이 나고 꼬막이 엄청 많아요 완전 딱 제스타일!!! 무뼈닭발도 훈제 향이 나고 맛있게 매워서 다들 좋아했습니당 크러쉬생맥 원쁠원도 하는데 크러쉬 참 맛있더군요..맨날 크러쉬 머거야쥥~
02439|친구들이랑 처음왔는데 전골이랑 김치전 시켜먹엇는데 너무 맛잇어서 다먹엇어여! 진짜 김치전에 오징어도 너무 많고 바삭해서 진짜 너무 맛있어요!! 다음에 또 친구들이랑 재방문할 것 같아요!
02440|짜파게티가 라면 중 최애인 사람은 이 맛에 눈쌀 퐉 찌푸려집니다아 정말 맛있자나여.. 볶음 김치 있었으면 전 쓰러졌습니다.. 하 맛있어여 행복해요 감사합니다
02441|구운 메뉴들이 제일 괜찮네요~ 주말이라 시끌벅적했지만 좋은 시간 보내고 갑니다!
02442|직원분들이 너무 친절하고 맛있어요!!
02443|닭껍질 튀김은 진짜 레전드입니다 닭껍질튀김 일렬로 나열해서 좌우로 정렬시킨다음에 입으로 그냥 푸파하고 싶네여
02444|인계동 제일회관 소문듣고 찾아왔는데 안주 퀄리티와 맛이 아주 일품입니다!!  가게인테리어도 깔끔하고 직원분들도 친절하니 좋네요 ^^ 자주 올게요 
02445|친구가 맛집인 술집 가자고해서 왔는뎅 지혼자 다먹었어여ㅋㅋㅋㅋ 여기 많이오세용~~~
02446|인계동 왔다가 분위기 좋아보이는 요리주점이라 들러봤어요!! 음식들 가격도 너무 좋고 안주로 딱이예용! 크러시생맥 1+1하고있어서 넘 좋아용~ 곰탕면도 얼큰하니 넘 맛납니당!!
02447|가성비 좋은 인계동 술집!! 분위기도 넘좋고 안주도 저렴한데 대.존.맛. 특히 닭매운탕 짱맛이니까 꼭드시구요!! 연탄구이도 짱맛도리! 무뼈닭발이랑 닭껍질 먹었는데 둘다 불향 미쳤습니다ㅜㅜ 아니 안주가 진짜 짱맛이에요 게다가 인계동 주차 헬인데 주차장도 바로 옆에 따로 있어서 넘 좋구 내부 완전 넓어서 회식하기에도 좋아보임! ㄹㅇ 흠잡을곳 하나도 없는 가게
02448|핵핵핵핵 맛도리 담에 또 올게요!!
02449|자리가 없어서 5분 정도 기다리다가 자리 생겨서 들어갔어요~! 술이 술술 들어가는 안주였어요!
02450|여기 안주맛있고 종류도 많고 넘좋네여 강추강추 또오고싶어여
02451|우삼겹떡볶이 먹었는데 맛있어요 ! 다만 좀 일찍 갔더니 사람 찰 때까지 에어컨 튼 채로 문을 안닫아놔서 매장이 시원하지 않더라구요... 게다가 단체로 온 손님이 많아서 소수로 온 사람들은 대화하기엔 불편했던 것 같아용,, 안주도 괜찮고 담에는 조용하다고 하면 한 번 더 방문해서 연탄구이 꼬치류도 먹어봐야겠어요 !
02452|노래 너무 좋고 음식 너무 맛있어용 !!!!!! 재방문 1000%
02453|닭가슴살 연골구이 존맛탱이구 된장 술밥도 맛있어요!
02454|길가다가 메뉴가 좋아서 들어왔는데 너무 맛나고 좋습니다..!
02455|직원분들도 너무 친절하시구요!  음식도 너무맛있어요! 멀리서왔는데 재료가 아주 신선하고 실합니다 :-)!  나중에 수원오면 꼭 다시 올거같아요!  구이가 진짜 !   그리고 음악선정도 ,,, 너무좋았습니다 ^^!
02456|가성비 있어요 다음에도 올게요
02457|분위기가 너무좋고 사진도 잘나와요 핫플임 굿
02458|우와 너무 맛있어서 깜짝 놀랐어요 진짜 진짜 다들 친절하시고 너무너무 맛있습니다 추추추ㅜ추츷너ㅓ처넡넟너천
02459|존맛입니다~~~~ 꼭 한번 와보세요~~!!
02460|음식이 퀄리티가 너무 좋고 분위기도 좋아요 !!  재방문 의사 무조건 있습니다!!
02461|분위기가 좋아보여서 지나가다 급 왔는데 가격도 저렴하고 맥주도 1+1해서 배부르게 잘 먹다가요
02462|친구랑 같이 방문했는데 메뉴가 다양하고 맛있어서 다음에도 올 것 같아요! 술도 다양하고 직원분들도 친절하셨어요
02463|음식도 마싯구 서비스도 굳굳
02464|직원분들이 너무 친절하시고 매번 올때마다 음식 너무 맛있네요~ 가게 분위기도 이뻐서 자주 오고있습니다~
02465|검색하고 방문했지만 역시나 제 픽이  옳았다는걸 확인한 순간 이었네요ㅋㅋㅋㅋㅋㅋ 직원분들도 친절하고 분위기 좋아요!!!!!
02466|일반 술집에서 파는 육회인데도 퀄리티가 괜찮아요 버터갈릭감튀는 네이버에서 쿠폰 받아서 사용했습니다 내부도 넓고 좌석 많아서 편하게 이용했어요
02467|음식이 너무 맛있고 너무 다들 친절해서 좋았어요 다음에 다시 방문 할게요
02468|정말 맛있게 먹고 갑니다!! 다음에 또올게요
02469|왐매 여기 존맛탱탱구리입니다 .
02470|차돌박이 된장술밥 맛있어요!
02471|제일회관 인계점  신 메뉴로 리뉴얼됐다길래  재방문 했어요  역시 기대를 저버리지않는 제일회관  너무너무 맛있게 먹구 갑니당  재방문할 의사 x10000000  
02472|인계동에서 술먹기 딱좋은곳이에요 너무 맛있어요!!!
02473|안주가 다양해요!!
02474|여자친구랑 왔는데 분위기도 좋고  된장술밥 너무 맛있어요\~\\ 강추!!!!
02475|안주가 맛있고 인테리어가 깔끔해요~
02476|시끄럽지 않고 대화하기 너무 좋아요!
02477|너무 맛있어요 시원해서 좋아요 육회 최고
